net	shape	bbox	x1	y1	x2	y2	width	height	direction	same_net_vias	cells
VSS	PATH_11_297	{20.0000 516.5540} {1189.3360 516.6140}	20.0000	516.5540	1189.3360	516.6140	1169.336	0.0600000000001	horizontal	29	587
VSS	PATH_11_295	{20.0000 513.2100} {1189.3360 513.2700}	20.0000	513.2100	1189.3360	513.2700	1169.336	0.0599999999999	horizontal	29	570
VSS	PATH_11_293	{20.0000 509.8660} {1189.3360 509.9260}	20.0000	509.8660	1189.3360	509.9260	1169.336	0.06	horizontal	29	577
VSS	PATH_11_291	{20.0000 506.5220} {1189.3360 506.5820}	20.0000	506.5220	1189.3360	506.5820	1169.336	0.06	horizontal	29	577
VSS	PATH_11_289	{20.0000 503.1780} {1189.3360 503.2380}	20.0000	503.1780	1189.3360	503.2380	1169.336	0.06	horizontal	29	620
VSS	PATH_11_287	{20.0000 499.8340} {1189.3360 499.8940}	20.0000	499.8340	1189.3360	499.8940	1169.336	0.06	horizontal	29	642
VSS	PATH_11_285	{20.0000 496.4900} {1189.3360 496.5500}	20.0000	496.4900	1189.3360	496.5500	1169.336	0.06	horizontal	29	588
VSS	PATH_11_283	{20.0000 493.1460} {1189.3360 493.2060}	20.0000	493.1460	1189.3360	493.2060	1169.336	0.06	horizontal	29	597
VSS	PATH_11_281	{20.0000 489.8020} {1189.3360 489.8620}	20.0000	489.8020	1189.3360	489.8620	1169.336	0.06	horizontal	29	624
VSS	PATH_11_279	{20.0000 486.4580} {1189.3360 486.5180}	20.0000	486.4580	1189.3360	486.5180	1169.336	0.0599999999999	horizontal	29	653
VSS	PATH_11_277	{20.0000 483.1140} {1189.3360 483.1740}	20.0000	483.1140	1189.3360	483.1740	1169.336	0.06	horizontal	29	657
VSS	PATH_11_275	{20.0000 479.7700} {1189.3360 479.8300}	20.0000	479.7700	1189.3360	479.8300	1169.336	0.06	horizontal	29	636
VSS	PATH_11_273	{20.0000 476.4260} {1189.3360 476.4860}	20.0000	476.4260	1189.3360	476.4860	1169.336	0.06	horizontal	29	637
VSS	PATH_11_271	{20.0000 473.0820} {1189.3360 473.1420}	20.0000	473.0820	1189.3360	473.1420	1169.336	0.06	horizontal	29	642
VSS	PATH_11_269	{20.0000 469.7380} {1189.3360 469.7980}	20.0000	469.7380	1189.3360	469.7980	1169.336	0.06	horizontal	29	635
VSS	PATH_11_267	{20.0000 466.3940} {1189.3360 466.4540}	20.0000	466.3940	1189.3360	466.4540	1169.336	0.06	horizontal	29	627
VSS	PATH_11_265	{20.0000 463.0500} {1189.3360 463.1100}	20.0000	463.0500	1189.3360	463.1100	1169.336	0.06	horizontal	29	654
VSS	PATH_11_263	{20.0000 459.7060} {1189.3360 459.7660}	20.0000	459.7060	1189.3360	459.7660	1169.336	0.06	horizontal	29	645
VSS	PATH_11_261	{20.0000 456.3620} {1189.3360 456.4220}	20.0000	456.3620	1189.3360	456.4220	1169.336	0.06	horizontal	29	668
VSS	PATH_11_259	{20.0000 453.0180} {1189.3360 453.0780}	20.0000	453.0180	1189.3360	453.0780	1169.336	0.06	horizontal	29	644
VSS	PATH_11_257	{20.0000 449.6740} {1189.3360 449.7340}	20.0000	449.6740	1189.3360	449.7340	1169.336	0.06	horizontal	29	678
VSS	PATH_11_255	{20.0000 446.3300} {1189.3360 446.3900}	20.0000	446.3300	1189.3360	446.3900	1169.336	0.06	horizontal	29	606
VSS	PATH_11_253	{20.0000 442.9860} {1189.3360 443.0460}	20.0000	442.9860	1189.3360	443.0460	1169.336	0.06	horizontal	29	629
VSS	PATH_11_251	{20.0000 439.6420} {1189.3360 439.7020}	20.0000	439.6420	1189.3360	439.7020	1169.336	0.06	horizontal	29	616
VSS	PATH_11_249	{20.0000 436.2980} {1189.3360 436.3580}	20.0000	436.2980	1189.3360	436.3580	1169.336	0.06	horizontal	29	644
VSS	PATH_11_247	{20.0000 432.9540} {1189.3360 433.0140}	20.0000	432.9540	1189.3360	433.0140	1169.336	0.06	horizontal	29	612
VSS	PATH_11_245	{20.0000 429.6100} {1189.3360 429.6700}	20.0000	429.6100	1189.3360	429.6700	1169.336	0.06	horizontal	29	668
VSS	PATH_11_243	{20.0000 426.2660} {1189.3360 426.3260}	20.0000	426.2660	1189.3360	426.3260	1169.336	0.06	horizontal	29	653
VSS	PATH_11_241	{20.0000 422.9220} {1189.3360 422.9820}	20.0000	422.9220	1189.3360	422.9820	1169.336	0.06	horizontal	29	646
VSS	PATH_11_239	{20.0000 419.5780} {1189.3360 419.6380}	20.0000	419.5780	1189.3360	419.6380	1169.336	0.06	horizontal	29	648
VSS	PATH_11_237	{20.0000 416.2340} {1189.3360 416.2940}	20.0000	416.2340	1189.3360	416.2940	1169.336	0.06	horizontal	29	649
VSS	PATH_11_235	{20.0000 412.8900} {1189.3360 412.9500}	20.0000	412.8900	1189.3360	412.9500	1169.336	0.06	horizontal	29	661
VSS	PATH_11_233	{20.0000 409.5460} {1189.3360 409.6060}	20.0000	409.5460	1189.3360	409.6060	1169.336	0.06	horizontal	29	650
VSS	PATH_11_231	{20.0000 406.2020} {1189.3360 406.2620}	20.0000	406.2020	1189.3360	406.2620	1169.336	0.06	horizontal	29	640
VSS	PATH_11_229	{20.0000 402.8580} {1189.3360 402.9180}	20.0000	402.8580	1189.3360	402.9180	1169.336	0.06	horizontal	29	686
VSS	PATH_11_227	{20.0000 399.5140} {1189.3360 399.5740}	20.0000	399.5140	1189.3360	399.5740	1169.336	0.06	horizontal	29	686
VSS	PATH_11_225	{20.0000 396.1700} {1189.3360 396.2300}	20.0000	396.1700	1189.3360	396.2300	1169.336	0.06	horizontal	29	643
VSS	PATH_11_223	{20.0000 392.8260} {1189.3360 392.8860}	20.0000	392.8260	1189.3360	392.8860	1169.336	0.06	horizontal	29	653
VSS	PATH_11_221	{20.0000 389.4820} {1189.3360 389.5420}	20.0000	389.4820	1189.3360	389.5420	1169.336	0.0599999999999	horizontal	29	698
VSS	PATH_11_219	{20.0000 386.1380} {1189.3360 386.1980}	20.0000	386.1380	1189.3360	386.1980	1169.336	0.06	horizontal	29	633
VSS	PATH_11_217	{20.0000 382.7940} {1189.3360 382.8540}	20.0000	382.7940	1189.3360	382.8540	1169.336	0.06	horizontal	29	654
VSS	PATH_11_215	{20.0000 379.4500} {1189.3360 379.5100}	20.0000	379.4500	1189.3360	379.5100	1169.336	0.06	horizontal	29	678
VSS	PATH_11_213	{20.0000 376.1060} {1189.3360 376.1660}	20.0000	376.1060	1189.3360	376.1660	1169.336	0.06	horizontal	29	689
VSS	PATH_11_211	{20.0000 372.7620} {1189.3360 372.8220}	20.0000	372.7620	1189.3360	372.8220	1169.336	0.06	horizontal	29	687
VSS	PATH_11_209	{20.0000 369.4180} {1189.3360 369.4780}	20.0000	369.4180	1189.3360	369.4780	1169.336	0.06	horizontal	29	661
VSS	PATH_11_207	{20.0000 366.0740} {1189.3360 366.1340}	20.0000	366.0740	1189.3360	366.1340	1169.336	0.06	horizontal	29	651
VSS	PATH_11_205	{20.0000 362.7300} {1189.3360 362.7900}	20.0000	362.7300	1189.3360	362.7900	1169.336	0.06	horizontal	29	669
VSS	PATH_11_203	{20.0000 359.3860} {1189.3360 359.4460}	20.0000	359.3860	1189.3360	359.4460	1169.336	0.06	horizontal	29	649
VSS	PATH_11_201	{20.0000 356.0420} {1189.3360 356.1020}	20.0000	356.0420	1189.3360	356.1020	1169.336	0.06	horizontal	29	652
VSS	PATH_11_199	{20.0000 352.6980} {1189.3360 352.7580}	20.0000	352.6980	1189.3360	352.7580	1169.336	0.06	horizontal	29	634
VSS	PATH_11_197	{20.0000 349.3540} {1189.3360 349.4140}	20.0000	349.3540	1189.3360	349.4140	1169.336	0.06	horizontal	29	608
VSS	PATH_11_195	{20.0000 346.0100} {1189.3360 346.0700}	20.0000	346.0100	1189.3360	346.0700	1169.336	0.06	horizontal	29	637
VSS	PATH_11_193	{20.0000 342.6660} {1189.3360 342.7260}	20.0000	342.6660	1189.3360	342.7260	1169.336	0.06	horizontal	29	658
VSS	PATH_11_191	{20.0000 339.3220} {1189.3360 339.3820}	20.0000	339.3220	1189.3360	339.3820	1169.336	0.06	horizontal	29	651
VSS	PATH_11_189	{20.0000 335.9780} {1189.3360 336.0380}	20.0000	335.9780	1189.3360	336.0380	1169.336	0.06	horizontal	29	704
VSS	PATH_11_187	{20.0000 332.6340} {1189.3360 332.6940}	20.0000	332.6340	1189.3360	332.6940	1169.336	0.06	horizontal	29	710
VSS	PATH_11_185	{20.0000 329.2900} {1189.3360 329.3500}	20.0000	329.2900	1189.3360	329.3500	1169.336	0.06	horizontal	29	721
VSS	PATH_11_183	{20.0000 325.9460} {1189.3360 326.0060}	20.0000	325.9460	1189.3360	326.0060	1169.336	0.0599999999999	horizontal	29	728
VSS	PATH_11_181	{20.0000 322.6020} {1189.3360 322.6620}	20.0000	322.6020	1189.3360	322.6620	1169.336	0.06	horizontal	29	745
VSS	PATH_11_179	{20.0000 319.2580} {1189.3360 319.3180}	20.0000	319.2580	1189.3360	319.3180	1169.336	0.06	horizontal	29	730
VSS	PATH_11_177	{20.0000 315.9140} {1189.3360 315.9740}	20.0000	315.9140	1189.3360	315.9740	1169.336	0.06	horizontal	29	697
VSS	PATH_11_175	{20.0000 312.5700} {1189.3360 312.6300}	20.0000	312.5700	1189.3360	312.6300	1169.336	0.06	horizontal	29	705
VSS	PATH_11_173	{20.0000 309.2260} {1189.3360 309.2860}	20.0000	309.2260	1189.3360	309.2860	1169.336	0.06	horizontal	29	744
VSS	PATH_11_171	{20.0000 305.8820} {1189.3360 305.9420}	20.0000	305.8820	1189.3360	305.9420	1169.336	0.06	horizontal	29	713
VSS	PATH_11_169	{20.0000 302.5380} {1189.3360 302.5980}	20.0000	302.5380	1189.3360	302.5980	1169.336	0.06	horizontal	29	721
VSS	PATH_11_167	{20.0000 299.1940} {1189.3360 299.2540}	20.0000	299.1940	1189.3360	299.2540	1169.336	0.06	horizontal	29	758
VSS	PATH_11_165	{20.0000 295.8500} {1189.3360 295.9100}	20.0000	295.8500	1189.3360	295.9100	1169.336	0.06	horizontal	29	704
VSS	PATH_11_163	{20.0000 292.5060} {1189.3360 292.5660}	20.0000	292.5060	1189.3360	292.5660	1169.336	0.06	horizontal	29	676
VSS	PATH_11_161	{20.0000 289.1620} {1189.3360 289.2220}	20.0000	289.1620	1189.3360	289.2220	1169.336	0.06	horizontal	29	732
VSS	PATH_11_159	{20.0000 285.8180} {1189.3360 285.8780}	20.0000	285.8180	1189.3360	285.8780	1169.336	0.06	horizontal	29	674
VSS	PATH_11_157	{20.0000 282.4740} {1189.3360 282.5340}	20.0000	282.4740	1189.3360	282.5340	1169.336	0.06	horizontal	29	676
VSS	PATH_11_155	{20.0000 279.1300} {1189.3360 279.1900}	20.0000	279.1300	1189.3360	279.1900	1169.336	0.06	horizontal	29	692
VSS	PATH_11_153	{20.0000 275.7860} {1189.3360 275.8460}	20.0000	275.7860	1189.3360	275.8460	1169.336	0.06	horizontal	29	718
VSS	PATH_11_151	{20.0000 272.4420} {1189.3360 272.5020}	20.0000	272.4420	1189.3360	272.5020	1169.336	0.06	horizontal	29	677
VSS	PATH_11_149	{20.0000 269.0980} {1189.3360 269.1580}	20.0000	269.0980	1189.3360	269.1580	1169.336	0.06	horizontal	29	684
VSS	PATH_11_147	{20.0000 265.7540} {1189.3360 265.8140}	20.0000	265.7540	1189.3360	265.8140	1169.336	0.06	horizontal	29	718
VSS	PATH_11_145	{20.0000 262.4100} {1189.3360 262.4700}	20.0000	262.4100	1189.3360	262.4700	1169.336	0.06	horizontal	29	670
VSS	PATH_11_143	{20.0000 259.0660} {1189.3360 259.1260}	20.0000	259.0660	1189.3360	259.1260	1169.336	0.06	horizontal	29	712
VSS	PATH_11_141	{20.0000 255.7220} {1189.3360 255.7820}	20.0000	255.7220	1189.3360	255.7820	1169.336	0.06	horizontal	29	681
VSS	PATH_11_139	{20.0000 252.3780} {1189.3360 252.4380}	20.0000	252.3780	1189.3360	252.4380	1169.336	0.06	horizontal	29	716
VSS	PATH_11_137	{20.0000 249.0340} {1189.3360 249.0940}	20.0000	249.0340	1189.3360	249.0940	1169.336	0.06	horizontal	29	691
VSS	PATH_11_135	{20.0000 245.6900} {1189.3360 245.7500}	20.0000	245.6900	1189.3360	245.7500	1169.336	0.06	horizontal	29	676
VSS	PATH_11_133	{20.0000 242.3460} {1189.3360 242.4060}	20.0000	242.3460	1189.3360	242.4060	1169.336	0.06	horizontal	29	667
VSS	PATH_11_131	{20.0000 239.0020} {1189.3360 239.0620}	20.0000	239.0020	1189.3360	239.0620	1169.336	0.06	horizontal	29	665
VSS	PATH_11_129	{20.0000 235.6580} {1189.3360 235.7180}	20.0000	235.6580	1189.3360	235.7180	1169.336	0.06	horizontal	29	679
VSS	PATH_11_127	{20.0000 232.3140} {1189.3360 232.3740}	20.0000	232.3140	1189.3360	232.3740	1169.336	0.06	horizontal	29	662
VSS	PATH_11_125	{20.0000 228.9700} {1189.3360 229.0300}	20.0000	228.9700	1189.3360	229.0300	1169.336	0.06	horizontal	29	679
VSS	PATH_11_123	{20.0000 225.6260} {1189.3360 225.6860}	20.0000	225.6260	1189.3360	225.6860	1169.336	0.06	horizontal	29	660
VSS	PATH_11_121	{20.0000 222.2820} {1189.3360 222.3420}	20.0000	222.2820	1189.3360	222.3420	1169.336	0.06	horizontal	29	659
VSS	PATH_11_119	{20.0000 218.9380} {1189.3360 218.9980}	20.0000	218.9380	1189.3360	218.9980	1169.336	0.06	horizontal	29	710
VSS	PATH_11_117	{20.0000 215.5940} {1189.3360 215.6540}	20.0000	215.5940	1189.3360	215.6540	1169.336	0.06	horizontal	29	648
VSS	PATH_11_115	{20.0000 212.2500} {1189.3360 212.3100}	20.0000	212.2500	1189.3360	212.3100	1169.336	0.06	horizontal	29	656
VSS	PATH_11_113	{20.0000 208.9060} {1189.3360 208.9660}	20.0000	208.9060	1189.3360	208.9660	1169.336	0.06	horizontal	29	691
VSS	PATH_11_111	{20.0000 205.5620} {1189.3360 205.6220}	20.0000	205.5620	1189.3360	205.6220	1169.336	0.06	horizontal	29	653
VSS	PATH_11_109	{20.0000 202.2180} {1189.3360 202.2780}	20.0000	202.2180	1189.3360	202.2780	1169.336	0.06	horizontal	29	650
VSS	PATH_11_107	{20.0000 198.8740} {1189.3360 198.9340}	20.0000	198.8740	1189.3360	198.9340	1169.336	0.06	horizontal	29	680
VSS	PATH_11_105	{20.0000 195.5300} {1189.3360 195.5900}	20.0000	195.5300	1189.3360	195.5900	1169.336	0.06	horizontal	29	662
VSS	PATH_11_103	{20.0000 192.1860} {1189.3360 192.2460}	20.0000	192.1860	1189.3360	192.2460	1169.336	0.06	horizontal	29	668
VSS	PATH_11_101	{20.0000 188.8420} {1189.3360 188.9020}	20.0000	188.8420	1189.3360	188.9020	1169.336	0.06	horizontal	29	648
VSS	PATH_11_99	{20.0000 185.4980} {1189.3360 185.5580}	20.0000	185.4980	1189.3360	185.5580	1169.336	0.06	horizontal	29	686
VSS	PATH_11_97	{20.0000 182.1540} {1189.3360 182.2140}	20.0000	182.1540	1189.3360	182.2140	1169.336	0.06	horizontal	29	682
VSS	PATH_11_95	{20.0000 178.8100} {1189.3360 178.8700}	20.0000	178.8100	1189.3360	178.8700	1169.336	0.06	horizontal	29	699
VSS	PATH_11_93	{20.0000 175.4660} {1189.3360 175.5260}	20.0000	175.4660	1189.3360	175.5260	1169.336	0.06	horizontal	29	670
VSS	PATH_11_91	{20.0000 172.1220} {1189.3360 172.1820}	20.0000	172.1220	1189.3360	172.1820	1169.336	0.06	horizontal	29	698
VSS	PATH_11_89	{20.0000 168.7780} {1189.3360 168.8380}	20.0000	168.7780	1189.3360	168.8380	1169.336	0.06	horizontal	29	674
VSS	PATH_11_87	{20.0000 165.4340} {1189.3360 165.4940}	20.0000	165.4340	1189.3360	165.4940	1169.336	0.06	horizontal	29	684
VSS	PATH_11_85	{20.0000 162.0900} {1189.3360 162.1500}	20.0000	162.0900	1189.3360	162.1500	1169.336	0.06	horizontal	29	673
VSS	PATH_11_83	{20.0000 158.7460} {1189.3360 158.8060}	20.0000	158.7460	1189.3360	158.8060	1169.336	0.06	horizontal	29	681
VSS	PATH_11_81	{20.0000 155.4020} {1189.3360 155.4620}	20.0000	155.4020	1189.3360	155.4620	1169.336	0.06	horizontal	29	707
VSS	PATH_11_79	{20.0000 152.0580} {1189.3360 152.1180}	20.0000	152.0580	1189.3360	152.1180	1169.336	0.06	horizontal	29	700
VSS	PATH_11_77	{20.0000 148.7140} {1189.3360 148.7740}	20.0000	148.7140	1189.3360	148.7740	1169.336	0.06	horizontal	29	678
VSS	PATH_11_75	{20.0000 145.3700} {1189.3360 145.4300}	20.0000	145.3700	1189.3360	145.4300	1169.336	0.06	horizontal	29	686
VSS	PATH_11_73	{20.0000 142.0260} {1189.3360 142.0860}	20.0000	142.0260	1189.3360	142.0860	1169.336	0.06	horizontal	29	637
VSS	PATH_11_71	{20.0000 138.6820} {1189.3360 138.7420}	20.0000	138.6820	1189.3360	138.7420	1169.336	0.06	horizontal	29	668
VSS	PATH_11_69	{20.0000 135.3380} {1189.3360 135.3980}	20.0000	135.3380	1189.3360	135.3980	1169.336	0.06	horizontal	29	655
VSS	PATH_11_67	{20.0000 131.9940} {1189.3360 132.0540}	20.0000	131.9940	1189.3360	132.0540	1169.336	0.06	horizontal	29	683
VSS	PATH_11_65	{20.0000 128.6500} {1189.3360 128.7100}	20.0000	128.6500	1189.3360	128.7100	1169.336	0.06	horizontal	29	646
VSS	PATH_11_63	{20.0000 125.3060} {1189.3360 125.3660}	20.0000	125.3060	1189.3360	125.3660	1169.336	0.06	horizontal	29	642
VSS	PATH_11_61	{20.0000 121.9620} {1189.3360 122.0220}	20.0000	121.9620	1189.3360	122.0220	1169.336	0.06	horizontal	29	653
VSS	PATH_11_59	{20.0000 118.6180} {1189.3360 118.6780}	20.0000	118.6180	1189.3360	118.6780	1169.336	0.06	horizontal	29	622
VSS	PATH_11_57	{20.0000 115.2740} {1189.3360 115.3340}	20.0000	115.2740	1189.3360	115.3340	1169.336	0.06	horizontal	29	643
VSS	PATH_11_55	{20.0000 111.9300} {1189.3360 111.9900}	20.0000	111.9300	1189.3360	111.9900	1169.336	0.06	horizontal	29	606
VSS	PATH_11_53	{20.0000 108.5860} {1189.3360 108.6460}	20.0000	108.5860	1189.3360	108.6460	1169.336	0.06	horizontal	29	649
VSS	PATH_11_51	{20.0000 105.2420} {1189.3360 105.3020}	20.0000	105.2420	1189.3360	105.3020	1169.336	0.06	horizontal	29	601
VSS	PATH_11_49	{20.0000 101.8980} {1189.3360 101.9580}	20.0000	101.8980	1189.3360	101.9580	1169.336	0.06	horizontal	29	605
VSS	PATH_11_47	{20.0000 98.5540} {1189.3360 98.6140}	20.0000	98.5540	1189.3360	98.6140	1169.336	0.06	horizontal	29	633
VSS	PATH_11_45	{20.0000 95.2100} {1189.3360 95.2700}	20.0000	95.2100	1189.3360	95.2700	1169.336	0.06	horizontal	29	627
VSS	PATH_11_43	{20.0000 91.8660} {1189.3360 91.9260}	20.0000	91.8660	1189.3360	91.9260	1169.336	0.06	horizontal	29	612
VSS	PATH_11_41	{20.0000 88.5220} {1189.3360 88.5820}	20.0000	88.5220	1189.3360	88.5820	1169.336	0.06	horizontal	29	593
VSS	PATH_11_39	{20.0000 85.1780} {1189.3360 85.2380}	20.0000	85.1780	1189.3360	85.2380	1169.336	0.06	horizontal	29	618
VSS	PATH_11_37	{20.0000 81.8340} {1189.3360 81.8940}	20.0000	81.8340	1189.3360	81.8940	1169.336	0.06	horizontal	29	574
VSS	PATH_11_35	{20.0000 78.4900} {1189.3360 78.5500}	20.0000	78.4900	1189.3360	78.5500	1169.336	0.06	horizontal	29	591
VSS	PATH_11_33	{20.0000 75.1460} {1189.3360 75.2060}	20.0000	75.1460	1189.3360	75.2060	1169.336	0.06	horizontal	29	586
VSS	PATH_11_31	{20.0000 71.8020} {1189.3360 71.8620}	20.0000	71.8020	1189.3360	71.8620	1169.336	0.06	horizontal	29	603
VSS	PATH_11_29	{20.0000 68.4580} {1189.3360 68.5180}	20.0000	68.4580	1189.3360	68.5180	1169.336	0.06	horizontal	29	583
VSS	PATH_11_27	{20.0000 65.1140} {1189.3360 65.1740}	20.0000	65.1140	1189.3360	65.1740	1169.336	0.06	horizontal	29	604
VSS	PATH_11_25	{20.0000 61.7700} {1189.3360 61.8300}	20.0000	61.7700	1189.3360	61.8300	1169.336	0.06	horizontal	29	585
VSS	PATH_11_23	{20.0000 58.4260} {1189.3360 58.4860}	20.0000	58.4260	1189.3360	58.4860	1169.336	0.06	horizontal	29	562
VSS	PATH_11_21	{20.0000 55.0820} {1189.3360 55.1420}	20.0000	55.0820	1189.3360	55.1420	1169.336	0.06	horizontal	29	553
VSS	PATH_11_19	{20.0000 51.7380} {1189.3360 51.7980}	20.0000	51.7380	1189.3360	51.7980	1169.336	0.06	horizontal	29	532
VSS	PATH_11_17	{20.0000 48.3940} {1189.3360 48.4540}	20.0000	48.3940	1189.3360	48.4540	1169.336	0.06	horizontal	29	517
VSS	PATH_11_15	{20.0000 45.0500} {1189.3360 45.1100}	20.0000	45.0500	1189.3360	45.1100	1169.336	0.06	horizontal	29	560
VSS	PATH_11_13	{20.0000 41.7060} {1189.3360 41.7660}	20.0000	41.7060	1189.3360	41.7660	1169.336	0.06	horizontal	29	522
VSS	PATH_11_11	{20.0000 38.3620} {1189.3360 38.4220}	20.0000	38.3620	1189.3360	38.4220	1169.336	0.06	horizontal	29	514
VSS	PATH_11_9	{20.0000 35.0180} {1189.3360 35.0780}	20.0000	35.0180	1189.3360	35.0780	1169.336	0.06	horizontal	29	485
VSS	PATH_11_7	{20.0000 31.6740} {1189.3360 31.7340}	20.0000	31.6740	1189.3360	31.7340	1169.336	0.06	horizontal	29	478
VSS	PATH_11_5	{20.0000 28.3300} {1189.3360 28.3900}	20.0000	28.3300	1189.3360	28.3900	1169.336	0.06	horizontal	29	455
VSS	PATH_11_3	{20.0000 24.9860} {1189.3360 25.0460}	20.0000	24.9860	1189.3360	25.0460	1169.336	0.06	horizontal	29	362
VSS	PATH_11_1	{20.0000 21.6420} {1189.3360 21.7020}	20.0000	21.6420	1189.3360	21.7020	1169.336	0.06	horizontal	29	136
